CityID,CityName,PlaceName,PlaceRating,DistFromCity,PlaceDesc
10,Mcleodganj," 35. Baglamukhi Temple, Kangra ",3.8, 34 km  from city center ," Located in the Kangra district of Himachal Pradesh, snuggled in a spot amidst the mighty Dhauladhar range of the Himalayas, sits the holy Bagalamukhi temple. The shrine is dedicated to one of the ten Mahavidyas of the Supreme Goddess as per Shaktism. Devotees visit the temple with hopes of getting their wishes fulfilled, cases won, exams passed or life otherwise to be happy and successful. It is said that anything asked for after performing homagni and yajna at the temple is granted.  "
10,Mcleodganj," 36. Bajreshwari Temple, Kangra ",3.3, 18 km  from city center , This temple is one among the 51 Shaktipeeths and is dedicated to Bajreshwari Mata. 
10,Mcleodganj," 37. Kangra Art Museum, Kangra ",3.4, 2 km  from city center ," The Kangra Museum is dedicated to Tibetan and Buddhist artwork and their rich history and heritage. Among a large variety of its precious collectibles are jewelry, rare coin memorabilia, paintings, sculptures and pottery. "
10,Mcleodganj," 38. Kaleshwar Mahadev Temple, Kangra ",3.3, 47 km  from city center ," Situated 8 km from Paragpur village, this ancient temple is dedicated to Lord Shiva. The main attraction of this temple is the Lingam which is placed on ground level. This temple is also adorned with beautiful sculptures. "
11,Rishikesh, 1. Rafting in Rishikesh ,4.0, 2 km  from city center ," Rafting in Rishikesh particularly is hands down the best; one could endeavour in India. From the gifted natural circumstances to the top professional assistance, the place has just the best to offer. There are some certified operators, whose safety arrangements are well in place, and there are customised packages for camping and rafting at Rishikesh. The peak season sees Rishikesh pretty crowded, so you can keep a check over that detail when you are planning. "
11,Rishikesh, 2. Take a Walk over the Lakshman Jhula ,4.5, 7 km  from city center ," The Lakshman Jhula is a famous hanging bridge across the river Ganga that connects two villages, Tapovan in the Tehri Garhwal district and Jonk in the Pauri Garhwal district. Sadly, it has been closed permanently owing to the risk to the safety and security. A new glass bridge is set to come up adjacent to Lakshman Jhula. However, it is still used by pedestrians but bikes are strictly not allowed. "
11,Rishikesh, 3. Sunset on the Triveni Ghat ,4.3, 4 km  from city center ," Triveni Ghat is a confluence of three holy rivers of India - Ganga, Yamuna and Saraswati. One of the biggest and most famous ghats in Rishikesh, it is also one of the most revered sacred bathing spots. Triveni Ghat is where the famous Ganga Aarti takes place every evening. "
11,Rishikesh, 7. Neelkantha Mahadeva Temple ,3.8, 7 km  from city center ," Neelkanth Mahadev Temple is one of the most revered Hindu sites dedicated to Lord Shiva. Located in the Pauri Garhwal region, the temple is around 7km from Swarg Ashram. It is one of the most popular Shiva temples and is visited by devotees from all over the world. "
11,Rishikesh, 10. Bungee Jumping in Rishikesh ,4.0, 13 km  from city center ," One of the top exciting adventure sports in Rishikesh is Bungee Jumping. It involves jumping off from a very tall structure (usually a building), flying freely in the air in the air before being restrained and pulled up. This activity can also be carried out from hot air balloons or helicopters.   "
11,Rishikesh, 12. Camping at Kaudiyala ,3.3, 22 km  from city center ," At 380 m high, Kaudiyala is a popular rock climbing destination surrounded by dense forests. It also offers white river rafting tracks, and the sports is organized by the camping facilities around the place. "
11,Rishikesh, 13. Camping in the Kuari Pass ,3.5, 131 km  from city center ," The Kuari Pass is an alpine meadow pass, attracting backpackers and trekkers from around the globe. The beautiful camping grounds of Gulling, Chitrakantha & Tali are the key attraction of the trek. The trails leading from Tali Top to Kuari Pass gives an impression of doing a full scaled Himalayan alpine expedition in truck loads of snow. "
11,Rishikesh, 15. Geeta Bhawan ,3.6, 6 km  from city center ," The Geeta Bhawan is a vast and spacious ashram located on the banks of Ganga in Swargashram. It is renowned as an important institution that preserves Hindu literature since it houses the Gita, which symbolizes the Hindu Vedas and epics. The Geeta Bhawan is visited by a large number of people each year. "
11,Rishikesh, 16. Bharat Mandir ,3.4, 2 km  from city center ," Founded by Adiguru Shankaracharya in 12th century, the Bharat Mandir is one of the most sacred and famous temples in Rishikesh. The presiding deity is Lord Vishnu carved out of a single piece of Saligram. The inner canopy of the temple contains Shree Yanthra. "
11,Rishikesh, 18. Jadh Ganga Trek ,3.5, 42 km  from city center ," The Jadh Ganga Trek is regarded as one of the most strenuous and difficult trek of north Uttarakhand. It involves traversing through Aglar valley followed by going over Nag Tibba ridge, and ultimately Nelang in Jadh Ganga. To make it more exciting, many adventurists go further towards Mana Pass and Saraswati Tal and finally terminating the trek at Badrinath Temple. "
11,Rishikesh, 23. Piran Kaliyar Sharif ,3.5, 37 km  from city center ," The resting place of the Sufi saint Alauddin Ali Ahmed Sabir, Piran Kaliyar Sharif is a famous dargah located in Kaliyari village near Haridwar. It is one of the most important Muslim shrines in the India. "
11,Rishikesh, 26. Sivananda Ashram ,3.9, 74 km  from city center ," The Shivanand Ashram serves as the abode of Saint Swami Shivanand and is a popular religious yoga and meditation centre. Situated near the Ganges, the ashram is a beautiful and very calm place to be. The satsangs, feast and yoga sessions are well arranged, and the ashram is beautifully maintained. "
12,Alleppey, 1. Houseboats ,4.4, 13 km  from city center ," A vacation to Kerala is incomplete without spending some relaxing time, cruising through the backwaters of Alleppey. You can sit back and relax as you enjoy the magnificent setting of beautiful coconut fringed waters, paddy fields and lovely sights of the human-made islands. A houseboat experience is truly the best of both worlds as you enjoy the luxury style treatment of comfortable interiors and delicious food to make your experience memorable and worthwhile.
 "
12,Alleppey, 3. Alappuzha beach ,4.3, 14 km  from city center ," The Alappuzha beach, also known as the Alleppey Beach, is famous for local getaways, its intrinsic beauty and a 150 years old pier which stretches into the sea. Relaxing under the palm groves and picnicking beside the beach are fantastic options available to those visiting the beach. Alleppey Beach is a host to many festivals like Sand Art festival and Alappuzha Beach Festival. "
12,Alleppey, 4. Ambalapuzha Sree Krishna Temple ,3.4, 10 km  from city center ," Ambalapuzha Sree Krishna Temple is a Hindu temple dedicated to Lord Krishna situated in Alappuzha district. Built-in the traditional Kerala style architectural pattern, the temple is famous for its delicious rice pudding prepared in sweet milk, popularly known as Pal Payasam.  "
12,Alleppey, 6. Krishnapuram Palace ,3.8, 34 km  from city center ," Built during the reign of Travancore king Marthanda Varma, Krishnapuram Palace is a two-story structure crafted in traditional Kerala architectural style. "
12,Alleppey, 9. Vembanad Lake ,3.4, 15 km  from city center , Vembanad Lake is the longest lake in India. The lake is known by different names in different places. Taking a house boat on the lake could be a fun experience. 
12,Alleppey, 10. Backwaters ,4.6, 12 km  from city center ," Formed by the amalgamation of multiple of various waters sources, backwaters give you the postcard-perfect view with coconut trees lined all along and houseboats in the middle. "
12,Alleppey, 11. Nehru Trophy Snake Boat race ,3.3, 9 km  from city center ," One of the most exciting events to be held in Lake in Appleppey is the Nehru Trophy Boat Race, which is a yearly competitive boating event held on the second Saturday of every August, during the Onam festival. The most popular event is the Snake Boat Race, which is a thrilling event to watch as well as participate in. 100-120 feet long canoe-like boats make serpentine movements through the water, thereby popularising the name.  "
12,Alleppey, 12. Bay Island Driftwood Museum ,3.3, 19 km  from city center ," Founded by Raji Punnoose, a school-teacher in Andaman and Nicobar Islands, Bay Island Driftwood Museum is famous for its innovative modern art techniques deployed to design various kinds of root and tree-trunk sculptures. "
12,Alleppey, 17. Pallippuram ,3.3, 35 km  from city center ," One of the islands located in the Vembanad Lake, Pallipuram is a small village known for its white sand. It is just your kind of place, if you are looking for a very offbeat location within the Alappuzha district. "
12,Alleppey, 19. Kuttanad ,3.9, 11 km  from city center ," Kuttanad is a region covering a large part of Alappuzha and some of Kottayam district, the heart of the backwaters of Kerala. Kuttanad is the 'rice bowl of Kerala', being home to lush green rice fields spread extensively, divided by dykes. Travelling through this secluded alcove of nature will give you a feel of traditional countryside life of Kerala. A special peculiarity of this place is its geography. It lies around 2 metres below the main sea level, making it the lowest altitude place in the country. "
12,Alleppey, 23. Chettikulangara Devi Temple ,3.8, 26 km  from city center ," Chettikulangara Devi Temple is one of the most renowned Hindu temples in Kerala primarily visited by the followers if the main deity Sree Bhadarakali. The Goddess is worshipped in 3 different forms: Maha Saraswati, Maha Lakshmi and Maha Kali or Durga. It is treated as a religious-cultural icon. It is believed that the temple is 1200 years old. Not much evidence and theories for its existence exists. "
12,Alleppey, 29. Alappuzha Lighthouse ,4.5, 14 km  from city center ," Known for its breathtaking 360-degree views, the Alappuzha Lighthouse(Alleppey lighthouse) is an old-world charm. It is 4 km away from the main town lying on the sea bridge facing the Arabian sea coast. The 1862 lighthouse has a museum that preserves old equipment like oil lamps and items that testify to its 150-year-old journey.   "
